,country,region,age,time,gender,category
1090,CHE,Europe,42,103.21666666666667,male,21km
1091,CHE,Europe,23,103.21666666666667,male,21km
1092,FRA,Europe,49,103.21666666666667,male,21km
1093,CHE,Europe,42,103.23333333333333,male,21km
1094,CHE,Europe,32,103.23333333333333,male,21km
1095,CHE,Europe,42,103.25,male,21km
1096,CHE,Europe,33,103.25,male,21km
1097,GBR,Europe,37,103.26666666666667,male,21km
1098,CHE,Europe,32,103.28333333333333,male,21km
1099,CHE,Europe,23,103.28333333333333,male,21km
1100,CHE,Europe,34,103.28333333333333,male,21km
1101,CHE,Europe,17,103.3,male,21km
1102,LUX,Europe,23,103.3,male,21km
1103,CHE,Europe,49,103.3,male,21km
1104,CHE,Europe,42,103.31666666666666,female,21km
1105,ALB,Europe,36,103.31666666666666,male,21km
1106,FRA,Europe,65,103.31666666666666,male,21km
1107,CHE,Europe,45,103.31666666666666,male,21km
1108,FRA,Europe,42,103.33333333333333,male,21km
1109,NOR,Europe,32,103.33333333333333,female,21km
1110,CHE,Europe,19,103.35,male,21km
1111,CHE,Europe,41,103.35,male,21km
1112,IRL,Europe,44,103.36666666666666,female,21km
1113,USA,Americas,21,103.38333333333334,male,21km
1114,CHE,Europe,19,103.38333333333334,male,21km
1115,ITA,Europe,28,103.43333333333334,male,21km
1116,CHE,Europe,29,103.43333333333334,male,21km
1117,FRA,Europe,45,103.43333333333334,male,21km
1118,CHE,Europe,29,103.43333333333334,male,21km
1119,FRA,Europe,26,103.43333333333334,male,21km
1120,CHE,Europe,37,103.46666666666667,female,21km
1121,FRA,Europe,29,103.48333333333333,male,21km
1122,CHE,Europe,38,103.48333333333333,female,21km
1123,FRA,Europe,36,103.48333333333333,male,21km
1124,CHE,Europe,28,103.5,male,21km
1125,TUR,Asia,37,103.53333333333333,male,21km
1126,CHE,Europe,39,103.53333333333333,male,21km
1127,CHE,Europe,34,103.55,male,21km
1128,FRA,Europe,41,103.55,male,21km
1129,FRA,Europe,24,103.55,male,21km
1130,CHE,Europe,31,103.56666666666666,male,21km
1131,CHE,Europe,19,103.58333333333333,male,21km
1132,CHE,Europe,45,103.58333333333333,male,21km
1133,CHE,Europe,54,103.58333333333333,male,21km
1134,CHE,Europe,45,103.58333333333333,male,21km
1135,CAN,Americas,27,103.6,male,21km
1136,CHE,Europe,54,103.6,male,21km
1137,CHE,Europe,47,103.6,male,21km
1138,CHE,Europe,39,103.6,male,21km
1139,CHE,Europe,23,103.61666666666666,male,21km
1140,GBR,Europe,28,103.61666666666666,female,21km
1141,NOR,Europe,53,103.63333333333334,male,21km
1142,CHE,Europe,48,103.63333333333334,male,21km
1143,CHE,Europe,37,103.63333333333334,male,21km
1144,CHE,Europe,47,103.65,male,21km
1145,CHE,Europe,50,103.66666666666667,male,21km
1146,CHE,Europe,58,103.7,male,21km
1147,CHE,Europe,29,103.7,female,21km
1148,FRA,Europe,44,103.7,male,21km
1149,NOR,Europe,41,103.71666666666667,male,21km
1150,CHE,Europe,34,103.71666666666667,female,21km
1151,CHE,Europe,36,103.71666666666667,male,21km
1152,GBR,Europe,50,103.75,male,21km
1153,CHE,Europe,30,103.75,male,21km
1154,CHE,Europe,42,103.75,male,21km
1155,FRA,Europe,36,103.75,male,21km
1156,BEL,Europe,29,103.76666666666667,male,21km
1157,FRA,Europe,44,103.78333333333333,male,21km
1158,DEU,Europe,52,103.78333333333333,female,21km
1159,NLD,Europe,34,103.78333333333333,female,21km
1160,CHE,Europe,31,103.8,female,21km
1161,GBR,Europe,55,103.8,male,21km
1162,FRA,Europe,66,103.81666666666666,male,21km
1163,ESP,Europe,40,103.81666666666666,male,21km
1164,CHE,Europe,34,103.83333333333333,male,21km
1165,CHE,Europe,50,103.85,male,21km
1166,CHE,Europe,40,103.85,male,21km
1167,CHE,Europe,32,103.86666666666666,male,21km
1168,CHE,Europe,35,103.86666666666666,male,21km
1169,CHE,Europe,27,103.86666666666666,male,21km
1170,CHE,Europe,20,103.86666666666666,female,21km
1171,FRA,Europe,20,103.88333333333334,female,21km
1172,CHE,Europe,51,103.88333333333334,male,21km
1173,CHE,Europe,46,103.88333333333334,male,21km
1174,DEU,Europe,55,103.9,male,21km
1175,ISR,Asia,51,103.9,male,21km
1176,CHE,Europe,22,103.91666666666667,male,21km
1177,CHE,Europe,19,103.91666666666667,female,21km
1178,CHE,Europe,48,103.91666666666667,male,21km
1179,FRA,Europe,49,103.93333333333334,male,21km
1180,CHE,Europe,28,103.95,male,21km
1181,CHE,Europe,48,103.95,male,21km
1182,CHE,Europe,60,103.96666666666667,male,21km
1183,CHE,Europe,47,103.96666666666667,female,21km
1184,AUT,Europe,36,103.96666666666667,male,21km
1185,CHE,Europe,44,103.96666666666667,male,21km
1186,FRA,Europe,32,103.96666666666667,male,21km
1187,CZE,Europe,29,103.96666666666667,female,21km
1188,NLD,Europe,45,103.98333333333333,male,21km
1189,GBR,Europe,30,103.98333333333333,male,21km
1190,CHE,Europe,55,103.98333333333333,male,21km
1191,ITA,Europe,34,103.98333333333333,male,21km
1192,CHE,Europe,30,103.98333333333333,female,21km
1193,FRA,Europe,45,104.0,male,21km
1194,CHE,Europe,35,104.0,male,21km
1195,POL,Europe,33,104.0,male,21km
1196,CHE,Europe,36,104.0,male,21km
1197,PRT,Europe,46,104.0,male,21km
1198,PRT,Europe,33,104.01666666666667,male,21km
1199,FRA,Europe,22,104.01666666666667,male,21km
1200,FRA,Europe,54,104.01666666666667,male,21km
1201,FRA,Europe,29,104.03333333333333,male,21km
1202,DNK,Europe,21,104.06666666666666,male,21km
1203,CHE,Europe,42,104.08333333333333,male,21km
1204,FRA,Europe,35,104.08333333333333,male,21km
1205,CHE,Europe,46,104.08333333333333,female,21km
1206,FRA,Europe,27,104.1,male,21km
1207,FRA,Europe,32,104.1,male,21km
1208,FRA,Europe,32,104.11666666666666,male,21km
1209,CHE,Europe,31,104.11666666666666,male,21km
1210,CHE,Europe,38,104.13333333333334,male,21km
1211,FRA,Europe,27,104.16666666666667,female,21km
1212,FRA,Europe,35,104.16666666666667,male,21km
1213,DNK,Europe,22,104.16666666666667,male,21km
1214,CHE,Europe,51,104.16666666666667,male,21km
1215,FRA,Europe,27,104.18333333333334,male,21km
1216,FRA,Europe,25,104.2,male,21km
1217,FRA,Europe,43,104.21666666666667,male,21km
1218,CHE,Europe,30,104.21666666666667,male,21km
1219,ESP,Europe,35,104.21666666666667,female,21km
1220,CHE,Europe,47,104.23333333333333,male,21km
1221,GBR,Europe,49,104.23333333333333,male,21km
1222,IRL,Europe,28,104.25,female,21km
1223,CHE,Europe,56,104.3,male,21km
1224,CHE,Europe,22,104.3,male,21km
1225,FRA,Europe,21,104.31666666666666,male,21km
1226,CHE,Europe,36,104.33333333333333,male,21km
1227,CHE,Europe,37,104.35,male,21km
1228,CHE,Europe,28,104.35,male,21km
1229,CHE,Europe,55,104.35,male,21km
1230,CHE,Europe,26,104.36666666666666,male,21km
1231,FRA,Europe,25,104.36666666666666,male,21km
1232,CHE,Europe,23,104.36666666666666,male,21km
1233,DEU,Europe,36,104.36666666666666,male,21km
1234,DEU,Europe,52,104.38333333333334,female,21km
1235,ESP,Europe,28,104.38333333333334,female,21km
1236,FRA,Europe,23,104.4,male,21km
1237,CHE,Europe,60,104.43333333333334,male,21km
1238,ESP,Europe,24,104.45,female,21km
1239,CHE,Europe,45,104.45,male,21km
1240,GBR,Europe,28,104.45,female,21km
1241,FRA,Europe,39,104.46666666666667,male,21km
1242,FRA,Europe,29,104.46666666666667,male,21km
1243,CHE,Europe,52,104.48333333333333,female,21km
1244,CHE,Europe,53,104.48333333333333,male,21km
1245,CHE,Europe,64,104.48333333333333,male,21km
1246,CHE,Europe,25,104.48333333333333,female,21km
1247,HUN,Europe,25,104.5,male,21km
1248,CHE,Europe,69,104.5,male,21km
1249,PRT,Europe,42,104.5,male,21km
1250,CHE,Europe,71,104.5,male,21km
1251,JPN,Asia,43,104.5,male,21km
1252,CHE,Europe,31,104.51666666666667,male,21km
1253,CHE,Europe,52,104.51666666666667,male,21km
1254,CHE,Europe,42,104.53333333333333,male,21km
1255,CHE,Europe,31,104.55,male,21km
1256,CHE,Europe,23,104.55,male,21km
1257,CHE,Europe,26,104.55,female,21km
1258,FRA,Europe,39,104.56666666666666,female,21km
1259,GBR,Europe,31,104.58333333333333,female,21km
1260,USA,Americas,52,104.58333333333333,male,21km
1261,CHE,Europe,47,104.58333333333333,male,21km
1262,FRA,Europe,34,104.6,female,21km
1263,FRA,Europe,25,104.6,male,21km
1264,ECU,Americas,38,104.6,male,21km
1265,CHE,Europe,36,104.61666666666666,male,21km
1266,CHE,Europe,43,104.61666666666666,male,21km
1267,CHE,Europe,38,104.63333333333334,female,21km
1268,CHE,Europe,49,104.63333333333334,male,21km
1269,FRA,Europe,33,104.63333333333334,male,21km
1270,PRT,Europe,66,104.65,male,21km
1271,CHE,Europe,34,104.66666666666667,male,21km
1272,GBR,Europe,47,104.66666666666667,male,21km
1273,DEU,Europe,27,104.68333333333334,male,21km
1274,PRT,Europe,54,104.71666666666667,male,21km
1275,CHE,Europe,25,104.73333333333333,female,21km
1276,CHE,Europe,42,104.75,female,21km
1277,FRA,Europe,52,104.78333333333333,male,21km
1278,CHE,Europe,36,104.8,male,21km
1279,ITA,Europe,32,104.8,male,21km
1280,CHE,Europe,53,104.81666666666666,female,21km
1281,CHE,Europe,39,104.83333333333333,male,21km
1282,CHE,Europe,54,104.86666666666666,male,21km
1283,CHE,Europe,28,104.88333333333334,male,21km
1284,CHE,Europe,23,104.88333333333334,female,21km
1285,CHE,Europe,43,104.88333333333334,male,21km
1286,AUS,Oceania,30,104.9,female,21km
1287,GBR,Europe,37,104.9,male,21km
1288,CHE,Europe,53,104.9,male,21km
1289,HRV,Europe,26,104.9,male,21km
1290,FRA,Europe,35,104.91666666666667,male,21km
1291,CHE,Europe,47,104.91666666666667,male,21km
1292,CHE,Europe,55,104.93333333333334,male,21km
1293,CHE,Europe,52,104.93333333333334,male,21km
1294,CHE,Europe,28,104.93333333333334,female,21km
1295,CHE,Europe,27,104.95,male,21km
1296,FRA,Europe,39,104.95,female,21km
1297,CHE,Europe,65,104.96666666666667,male,21km
1298,CHE,Europe,45,104.96666666666667,male,21km
1299,FRA,Europe,41,104.96666666666667,male,21km
1300,FRA,Europe,44,104.96666666666667,male,21km
1301,THA,Asia,48,104.96666666666667,male,21km
1302,NLD,Europe,34,104.98333333333333,male,21km
1303,CHE,Europe,58,104.98333333333333,male,21km
1304,CHE,Europe,42,104.98333333333333,male,21km
1305,CHE,Europe,43,105.0,male,21km
1306,SVK,Europe,34,105.0,male,21km
1307,FRA,Europe,36,105.01666666666667,male,21km
1308,CHE,Europe,39,105.01666666666667,male,21km
1309,CHE,Europe,44,105.01666666666667,male,21km
1310,FRA,Europe,19,105.03333333333333,male,21km
1311,CHE,Europe,28,105.05,male,21km
1312,CHE,Europe,44,105.05,male,21km
1313,GBR,Europe,37,105.05,male,21km
1314,CHE,Europe,17,105.06666666666666,male,21km
1315,CHE,Europe,52,105.06666666666666,male,21km
1316,CHE,Europe,24,105.06666666666666,male,21km
1317,CHE,Europe,37,105.08333333333333,male,21km
1318,CHE,Europe,60,105.08333333333333,male,21km
1319,CHE,Europe,29,105.1,male,21km
1320,CHE,Europe,48,105.1,male,21km
1321,CHE,Europe,43,105.11666666666666,male,21km
1322,CHE,Europe,52,105.13333333333334,male,21km
1323,ESP,Europe,31,105.13333333333334,male,21km
1324,CHE,Europe,59,105.15,male,21km
1325,CHE,Europe,35,105.15,male,21km
1326,CHE,Europe,38,105.2,male,21km
1327,CHE,Europe,44,105.23333333333333,male,21km
1328,FRA,Europe,49,105.23333333333333,male,21km
1329,FRA,Europe,23,105.28333333333333,male,21km
1330,ESP,Europe,37,105.28333333333333,male,21km
1331,CHE,Europe,21,105.3,male,21km
1332,FRA,Europe,32,105.3,male,21km
1333,CHE,Europe,43,105.31666666666666,female,21km
1334,CHE,Europe,29,105.36666666666666,male,21km
1335,GRC,Europe,29,105.36666666666666,male,21km
1336,RUS,Europe,31,105.38333333333334,male,21km
1337,CHE,Europe,63,105.4,male,21km
1338,CHE,Europe,50,105.41666666666667,male,21km
1339,CHE,Europe,47,105.43333333333334,male,21km
1340,ITA,Europe,35,105.45,male,21km
1341,CHE,Europe,25,105.46666666666667,male,21km
1342,CHE,Europe,38,105.48333333333333,female,21km
1343,CHE,Europe,27,105.48333333333333,male,21km
1344,IND,Asia,40,105.5,male,21km
1345,CHE,Europe,65,105.5,female,21km
1346,CHE,Europe,24,105.5,female,21km
1347,FRA,Europe,18,105.51666666666667,male,21km
1348,CHE,Europe,40,105.51666666666667,male,21km
1349,GBR,Europe,35,105.53333333333333,male,21km
1350,FRA,Europe,36,105.56666666666666,male,21km
1351,USA,Americas,29,105.56666666666666,female,21km
1352,CHE,Europe,40,105.58333333333333,male,21km
1353,SWE,Europe,23,105.58333333333333,female,21km
1354,DEU,Europe,29,105.6,female,21km
1355,CHE,Europe,32,105.6,female,21km
1356,GBR,Europe,32,105.63333333333334,female,21km
1357,GBR,Europe,32,105.65,male,21km
1358,CHE,Europe,41,105.66666666666667,female,21km
1359,TUR,Asia,48,105.66666666666667,male,21km
1360,CHE,Europe,48,105.7,female,21km
1361,GBR,Europe,42,105.7,male,21km
1362,CAN,Americas,22,105.7,male,21km
1363,FRA,Europe,47,105.7,male,21km
1364,CHE,Europe,23,105.7,male,21km
1365,CHE,Europe,43,105.71666666666667,male,21km
1366,FRA,Europe,43,105.73333333333333,male,21km
1367,CHE,Europe,19,105.73333333333333,male,21km
1368,CHE,Europe,26,105.73333333333333,male,21km
1369,PRT,Europe,53,105.75,male,21km
1370,ITA,Europe,37,105.75,male,21km
1371,DEU,Europe,20,105.75,male,21km
1372,ESP,Europe,35,105.75,male,21km
1373,CHE,Europe,26,105.75,female,21km
1374,CHE,Europe,43,105.76666666666667,male,21km
1375,CHE,Europe,53,105.8,male,21km
1376,PRT,Europe,43,105.8,male,21km
1377,CHE,Europe,44,105.8,male,21km
1378,CHE,Europe,39,105.8,female,21km
1379,DEU,Europe,25,105.81666666666666,male,21km
1380,CHE,Europe,38,105.81666666666666,male,21km
1381,CHE,Europe,44,105.85,female,21km
1382,BEL,Europe,35,105.85,female,21km
1383,CHE,Europe,53,105.85,female,21km
1384,FRA,Europe,54,105.88333333333334,male,21km
1385,GBR,Europe,32,105.88333333333334,female,21km
1386,CHE,Europe,40,105.9,female,21km
1387,CHE,Europe,45,105.9,male,21km
1388,CHE,Europe,27,105.91666666666667,male,21km
1389,CHE,Europe,42,105.91666666666667,male,21km
1390,CHE,Europe,32,105.91666666666667,female,21km
1391,SWE,Europe,37,105.93333333333334,female,21km
1392,CHE,Europe,51,105.96666666666667,male,21km
1393,CHE,Europe,58,105.98333333333333,male,21km
1394,CHE,Europe,57,105.98333333333333,male,21km
1395,TUR,Asia,43,106.0,male,21km
1396,CHE,Europe,19,106.01666666666667,male,21km
1397,ITA,Europe,23,106.01666666666667,male,21km
1398,CHE,Europe,36,106.03333333333333,male,21km
1399,CHE,Europe,33,106.05,female,21km
1400,CHE,Europe,41,106.06666666666666,male,21km
1401,CHE,Europe,60,106.06666666666666,male,21km
1402,KGZ,Asia,41,106.06666666666666,male,21km
1403,CHE,Europe,19,106.08333333333333,male,21km
1404,CHE,Europe,39,106.13333333333334,male,21km
1405,CHE,Europe,40,106.13333333333334,male,21km
1406,FRA,Europe,42,106.15,male,21km
1407,SWE,Europe,37,106.21666666666667,female,21km
1408,CHE,Europe,24,106.21666666666667,female,21km
1409,CHE,Europe,29,106.21666666666667,male,21km
1410,CHE,Europe,58,106.21666666666667,male,21km
1411,FRA,Europe,45,106.28333333333333,male,21km
1412,FRA,Europe,41,106.31666666666666,male,21km
1413,CHE,Europe,29,106.31666666666666,male,21km
1414,FRA,Europe,25,106.33333333333333,male,21km
1415,CHE,Europe,44,106.33333333333333,female,21km
1416,ESP,Europe,34,106.33333333333333,male,21km
1417,CHE,Europe,42,106.33333333333333,female,21km
1418,CHE,Europe,29,106.38333333333334,male,21km
1419,FRA,Europe,45,106.43333333333334,male,21km
1420,FRA,Europe,57,106.45,male,21km
1421,CHE,Europe,24,106.45,male,21km
1422,CZE,Europe,27,106.46666666666667,female,21km
1423,NLD,Europe,36,106.46666666666667,female,21km
1424,ITA,Europe,49,106.48333333333333,male,21km
1425,CHE,Europe,57,106.48333333333333,male,21km
1426,FRA,Europe,46,106.48333333333333,female,21km
1427,PRT,Europe,43,106.5,male,21km
1428,PRT,Europe,33,106.51666666666667,male,21km
1429,CHE,Europe,23,106.51666666666667,male,21km
1430,CHE,Europe,28,106.51666666666667,female,21km
1431,CHE,Europe,46,106.53333333333333,male,21km
1432,CHE,Europe,39,106.53333333333333,male,21km
1433,ESP,Europe,59,106.53333333333333,male,21km
1434,IRL,Europe,25,106.55,male,21km
1435,CZE,Europe,23,106.56666666666666,female,21km
1436,EQU,,31,106.58333333333333,male,21km
1437,CHE,Europe,28,106.6,male,21km
1438,BGR,Europe,35,106.63333333333334,female,21km
1439,CHE,Europe,51,106.63333333333334,female,21km
1440,CHE,Europe,51,106.65,male,21km
1441,FRA,Europe,33,106.65,male,21km
1442,CHE,Europe,50,106.65,male,21km
1443,CHE,Europe,47,106.66666666666667,male,21km
1444,BEL,Europe,26,106.66666666666667,male,21km
1445,FRA,Europe,37,106.66666666666667,male,21km
1446,CHE,Europe,26,106.71666666666667,male,21km
1447,CHE,Europe,28,106.75,male,21km
1448,CHE,Europe,24,106.75,male,21km
1449,CHE,Europe,24,106.76666666666667,male,21km
1450,PRT,Europe,34,106.78333333333333,male,21km
1451,FRA,Europe,26,106.78333333333333,male,21km
1452,FRA,Europe,38,106.78333333333333,male,21km
1453,GBR,Europe,56,106.8,male,21km
1454,FRA,Europe,54,106.8,male,21km
1455,CHE,Europe,41,106.81666666666666,male,21km
1456,COL,Americas,40,106.85,male,21km
1457,ITA,Europe,31,106.85,male,21km
1458,CHE,Europe,33,106.85,male,21km
1459,CHE,Europe,30,106.86666666666666,male,21km
1460,FRA,Europe,44,106.88333333333334,male,21km
1461,CHE,Europe,61,106.9,male,21km
1462,CAN,Americas,22,106.9,female,21km
1463,CHE,Europe,54,106.91666666666667,male,21km
1464,CHE,Europe,49,106.91666666666667,female,21km
1465,CHE,Europe,51,106.91666666666667,female,21km
1466,CHE,Europe,35,106.95,male,21km
1467,CHE,Europe,58,106.96666666666667,male,21km
1468,GBR,Europe,31,106.98333333333333,female,21km
1469,CHE,Europe,49,107.0,male,21km
1470,CHE,Europe,52,107.01666666666667,male,21km
1471,CHE,Europe,48,107.03333333333333,male,21km
1472,CHE,Europe,30,107.05,female,21km
1473,CHE,Europe,34,107.05,male,21km
1474,DEU,Europe,36,107.05,male,21km
1475,BEL,Europe,65,107.08333333333333,male,21km
1476,BEL,Europe,63,107.1,female,21km
1477,FRA,Europe,32,107.18333333333334,male,21km
1478,CHE,Europe,52,107.2,female,21km
1479,CHE,Europe,36,107.23333333333333,male,21km
1480,CHE,Europe,57,107.23333333333333,male,21km
1481,CHE,Europe,51,107.25,male,21km
1482,FRA,Europe,35,107.25,male,21km
1483,CHE,Europe,25,107.28333333333333,male,21km
1484,GBR,Europe,55,107.28333333333333,male,21km
1485,CHE,Europe,28,107.3,female,21km
1486,DEU,Europe,23,107.3,male,21km
1487,ESP,Europe,37,107.35,male,21km
1488,CHE,Europe,29,107.36666666666666,male,21km
1489,CHE,Europe,25,107.36666666666666,female,21km
1490,CHE,Europe,25,107.36666666666666,male,21km
1491,BEL,Europe,39,107.38333333333334,male,21km
1492,CHE,Europe,21,107.4,male,21km
1493,CAN,Americas,47,107.41666666666667,male,21km
1494,CHE,Europe,56,107.43333333333334,male,21km
1495,FRA,Europe,41,107.45,male,21km
1496,CHE,Europe,48,107.45,male,21km
1497,FRA,Europe,62,107.46666666666667,male,21km
1498,CHE,Europe,33,107.46666666666667,male,21km
1499,FRA,Europe,42,107.48333333333333,male,21km
1500,DEU,Europe,29,107.48333333333333,female,21km
1501,CHE,Europe,50,107.5,male,21km
1502,ITA,Europe,44,107.51666666666667,male,21km
1503,CHE,Europe,44,107.56666666666666,male,21km
1504,CHE,Europe,69,107.58333333333333,male,21km
1505,CHE,Europe,47,107.58333333333333,female,21km
1506,CHE,Europe,31,107.6,female,21km
1507,CHE,Europe,20,107.6,male,21km
1508,CZE,Europe,44,107.61666666666666,male,21km
1509,FRA,Europe,36,107.61666666666666,male,21km
1510,FRA,Europe,50,107.65,male,21km
1511,CHE,Europe,51,107.66666666666667,female,21km
1512,FRA,Europe,36,107.66666666666667,male,21km
1513,HRV,Europe,29,107.66666666666667,male,21km
1514,CHE,Europe,21,107.68333333333334,female,21km
1515,CHE,Europe,29,107.7,male,21km
1516,CHE,Europe,35,107.7,male,21km
1517,CHE,Europe,25,107.71666666666667,female,21km
1518,IND,Asia,28,107.71666666666667,male,21km
1519,CHE,Europe,30,107.71666666666667,male,21km
1520,POL,Europe,37,107.73333333333333,male,21km
1521,FRA,Europe,51,107.73333333333333,male,21km
1522,FRA,Europe,57,107.73333333333333,female,21km
1523,FRA,Europe,43,107.75,female,21km
1524,CHE,Europe,33,107.76666666666667,male,21km
1525,CHE,Europe,32,107.76666666666667,male,21km
1526,CHE,Europe,23,107.76666666666667,male,21km
1527,FRA,Europe,37,107.76666666666667,male,21km
1528,CHE,Europe,55,107.78333333333333,female,21km
1529,CHE,Europe,47,107.78333333333333,male,21km
1530,CHE,Europe,51,107.78333333333333,male,21km
1531,CHE,Europe,25,107.78333333333333,female,21km
1532,FRA,Europe,43,107.8,male,21km
1533,CHE,Europe,37,107.83333333333333,female,21km
1534,ITA,Europe,48,107.83333333333333,male,21km
1535,FRA,Europe,41,107.83333333333333,female,21km
1536,SWE,Europe,29,107.85,female,21km
1537,CHE,Europe,53,107.85,male,21km
1538,CHE,Europe,43,107.85,male,21km
1539,CHE,Europe,46,107.9,male,21km
1540,CHE,Europe,25,107.93333333333334,female,21km
1541,FRA,Europe,59,107.93333333333334,male,21km
1542,CHE,Europe,41,107.95,male,21km
1543,CHE,Europe,48,107.96666666666667,female,21km
1544,CAN,Americas,25,107.96666666666667,male,21km
1545,CHE,Europe,29,107.98333333333333,male,21km
1546,TUN,Africa,35,108.0,male,21km
1547,CHE,Europe,68,108.01666666666667,male,21km
1548,FRA,Europe,19,108.01666666666667,male,21km
1549,CHE,Europe,50,108.01666666666667,male,21km
1550,CHE,Europe,28,108.01666666666667,female,21km
1551,FRA,Europe,42,108.03333333333333,male,21km
1552,CHE,Europe,50,108.05,male,21km
1553,CHE,Europe,48,108.06666666666666,male,21km
1554,CHE,Europe,57,108.1,male,21km
1555,CHE,Europe,29,108.1,male,21km
1556,FRA,Europe,50,108.1,female,21km
1557,CHE,Europe,50,108.1,female,21km
1558,CHE,Europe,37,108.13333333333334,male,21km
1559,CHE,Europe,49,108.15,male,21km
1560,FRA,Europe,36,108.15,female,21km
1561,CHE,Europe,54,108.16666666666667,male,21km
1562,CHE,Europe,43,108.16666666666667,male,21km
1563,GBR,Europe,37,108.2,female,21km
1564,CHE,Europe,34,108.2,female,21km
1565,CHE,Europe,21,108.21666666666667,male,21km
1566,CHE,Europe,28,108.23333333333333,male,21km
1567,CHE,Europe,29,108.23333333333333,female,21km
1568,GBR,Europe,36,108.23333333333333,female,21km
1569,CHE,Europe,27,108.25,female,21km
1570,CHE,Europe,57,108.26666666666667,male,21km
1571,CHE,Europe,27,108.26666666666667,male,21km
1572,CHE,Europe,52,108.3,male,21km
1573,CHE,Europe,57,108.3,male,21km
1574,DEU,Europe,36,108.3,male,21km
1575,CHE,Europe,48,108.3,female,21km
1576,CHE,Europe,22,108.31666666666666,male,21km
1577,CHE,Europe,41,108.35,male,21km
1578,CHE,Europe,42,108.36666666666666,male,21km
1579,CHE,Europe,42,108.36666666666666,female,21km
1580,DEU,Europe,46,108.36666666666666,female,21km
1581,CHE,Europe,64,108.36666666666666,male,21km
1582,CHE,Europe,41,108.38333333333334,male,21km
1583,CHE,Europe,42,108.38333333333334,male,21km
1584,CHE,Europe,24,108.38333333333334,female,21km
1585,FRA,Europe,29,108.38333333333334,male,21km
1586,CHE,Europe,25,108.38333333333334,male,21km
1587,FRA,Europe,38,108.41666666666667,male,21km
1588,CHE,Europe,22,108.41666666666667,female,21km
1589,FRA,Europe,46,108.41666666666667,male,21km
1590,CHE,Europe,56,108.41666666666667,male,21km
1591,CHE,Europe,18,108.41666666666667,male,21km
1592,FRA,Europe,43,108.41666666666667,male,21km
1593,FRA,Europe,31,108.41666666666667,male,21km
1594,CHE,Europe,57,108.43333333333334,male,21km
1595,FRA,Europe,24,108.45,female,21km
1596,FRA,Europe,46,108.45,male,21km
1597,CHE,Europe,50,108.46666666666667,male,21km
1598,CHE,Europe,30,108.46666666666667,male,21km
1599,CHE,Europe,54,108.5,male,21km
1600,CHE,Europe,50,108.5,male,21km
1601,ITA,Europe,42,108.51666666666667,male,21km
1602,LTU,Europe,36,108.51666666666667,female,21km
1603,PRT,Europe,39,108.53333333333333,male,21km
1604,CHE,Europe,51,108.53333333333333,male,21km
1605,CHE,Europe,49,108.55,male,21km
1606,CHE,Europe,52,108.56666666666666,male,21km
1607,FRA,Europe,37,108.56666666666666,male,21km
1608,FRA,Europe,37,108.58333333333333,female,21km
1609,DEU,Europe,33,108.58333333333333,female,21km
1610,CHE,Europe,36,108.6,male,21km
1611,CHE,Europe,28,108.6,male,21km
1612,GBR,Europe,29,108.6,male,21km
1613,AUS,Oceania,43,108.61666666666666,female,21km
1614,IDN,Asia,49,108.61666666666666,male,21km
1615,GBR,Europe,37,108.63333333333334,female,21km
1616,CHE,Europe,21,108.63333333333334,male,21km
1617,CHE,Europe,21,108.63333333333334,male,21km
1618,ESP,Europe,29,108.63333333333334,male,21km
1619,ITA,Europe,45,108.63333333333334,male,21km
1620,ESP,Europe,29,108.65,male,21km
1621,CHE,Europe,51,108.66666666666667,male,21km
1622,FRA,Europe,49,108.66666666666667,female,21km
1623,FRA,Europe,25,108.68333333333334,female,21km
1624,CHE,Europe,56,108.68333333333334,male,21km
1625,CHE,Europe,22,108.7,male,21km
1626,CHE,Europe,28,108.7,male,21km
1627,CHE,Europe,42,108.7,male,21km
1628,CHE,Europe,29,108.7,male,21km
1629,CHE,Europe,33,108.73333333333333,female,21km
1630,FRA,Europe,47,108.75,male,21km
1631,CHE,Europe,52,108.75,male,21km
1632,GBR,Europe,55,108.75,male,21km
1633,CHE,Europe,47,108.78333333333333,female,21km
1634,PRT,Europe,58,108.78333333333333,male,21km
1635,CHE,Europe,31,108.8,female,21km
1636,CHE,Europe,47,108.8,male,21km
1637,CHE,Europe,25,108.8,female,21km
1638,CHE,Europe,38,108.81666666666666,male,21km
1639,CHE,Europe,27,108.81666666666666,male,21km
1640,CHE,Europe,24,108.83333333333333,male,21km
1641,CHE,Europe,40,108.83333333333333,male,21km
1642,BEL,Europe,21,108.83333333333333,female,21km
1643,FRA,Europe,39,108.85,female,21km
1644,CHE,Europe,21,108.85,female,21km
1645,CHE,Europe,45,108.85,male,21km
1646,CHE,Europe,36,108.88333333333334,female,21km
1647,CHE,Europe,30,108.88333333333334,male,21km
1648,CHE,Europe,32,108.91666666666667,female,21km
1649,CHE,Europe,53,108.91666666666667,female,21km
1650,CHE,Europe,33,108.91666666666667,male,21km
1651,ECU,Americas,45,108.91666666666667,male,21km
1652,POL,Europe,49,108.91666666666667,male,21km
1653,CHE,Europe,28,108.93333333333334,male,21km
1654,GBR,Europe,38,108.93333333333334,female,21km
1655,GBR,Europe,46,108.95,male,21km
1656,CHE,Europe,48,108.95,female,21km
1657,FRA,Europe,60,108.96666666666667,male,21km
