,country,region,age,time,gender,category
584,DEU,Europe,66,232.7,male,42km
585,IRL,Europe,50,232.73333333333335,male,42km
586,CHE,Europe,36,232.8,male,42km
587,USA,Americas,43,232.81666666666666,male,42km
588,CHE,Europe,22,232.85,male,42km
589,CHE,Europe,49,232.85000000000002,male,42km
590,CHN,Asia,38,232.86666666666667,male,42km
591,DEU,Europe,36,232.91666666666666,male,42km
592,FRA,Europe,45,232.98333333333335,male,42km
593,CHE,Europe,40,232.98333333333335,male,42km
594,FRA,Europe,47,233.10000000000002,female,42km
595,ITA,Europe,40,233.10000000000002,male,42km
596,CHE,Europe,41,233.16666666666669,male,42km
597,CHE,Europe,38,233.16666666666669,male,42km
598,CHE,Europe,45,233.21666666666667,male,42km
599,NLD,Europe,58,233.21666666666667,male,42km
600,FRA,Europe,29,233.28333333333333,male,42km
601,CHE,Europe,25,233.28333333333336,male,42km
602,DEU,Europe,39,233.33333333333334,female,42km
603,GBR,Europe,33,233.38333333333333,female,42km
604,POL,Europe,41,233.51666666666665,male,42km
605,ITA,Europe,40,233.55,male,42km
606,ESP,Europe,35,233.55,male,42km
607,FRA,Europe,45,233.65,male,42km
608,FRA,Europe,38,233.66666666666669,male,42km
609,FRA,Europe,51,233.8,female,42km
610,BEL,Europe,48,234.0,male,42km
611,CHE,Europe,37,234.11666666666667,male,42km
612,FRA,Europe,64,234.13333333333333,male,42km
613,FRA,Europe,31,234.25,male,42km
614,HUN,Europe,25,234.25,male,42km
615,ITA,Europe,29,234.25,female,42km
616,ITA,Europe,37,234.33333333333331,male,42km
617,CHE,Europe,41,234.35,female,42km
618,FRA,Europe,58,234.4,male,42km
619,POL,Europe,50,234.48333333333335,male,42km
620,FRA,Europe,44,234.48333333333335,male,42km
621,CHE,Europe,26,234.5,male,42km
622,FRA,Europe,18,234.55,male,42km
623,CHE,Europe,48,234.56666666666666,male,42km
624,CHE,Europe,48,234.61666666666667,male,42km
625,NOR,Europe,28,234.65,male,42km
626,CHE,Europe,21,234.71666666666664,male,42km
627,CHE,Europe,35,234.95,male,42km
628,CHE,Europe,47,234.95,male,42km
629,CHE,Europe,52,235.0,male,42km
630,FRA,Europe,19,235.0,male,42km
631,FRA,Europe,54,235.16666666666666,male,42km
632,FRA,Europe,30,235.16666666666666,male,42km
633,FRA,Europe,41,235.21666666666667,male,42km
634,FRA,Europe,37,235.35000000000002,male,42km
635,CHE,Europe,42,235.36666666666667,male,42km
636,CHE,Europe,24,235.4,male,42km
637,CHE,Europe,38,235.56666666666666,male,42km
638,CHE,Europe,45,235.64999999999998,male,42km
639,CHE,Europe,44,235.68333333333334,male,42km
640,FRA,Europe,38,235.71666666666667,male,42km
641,CHE,Europe,47,235.75,male,42km
642,USA,Americas,39,235.76666666666665,female,42km
643,BEL,Europe,41,235.76666666666665,male,42km
644,BEL,Europe,42,235.78333333333333,male,42km
645,FRA,Europe,38,235.78333333333336,male,42km
646,ITA,Europe,61,235.86666666666667,male,42km
647,CHE,Europe,43,235.93333333333334,male,42km
648,CHE,Europe,25,235.95,male,42km
649,FRA,Europe,33,236.2,male,42km
650,CHE,Europe,31,236.21666666666667,female,42km
651,FRA,Europe,40,236.28333333333336,male,42km
652,JPN,Asia,36,236.3,male,42km
653,CHE,Europe,43,236.33333333333331,male,42km
654,CHE,Europe,26,236.35,male,42km
655,FRA,Europe,52,236.46666666666667,male,42km
656,POL,Europe,44,236.51666666666665,male,42km
657,CHE,Europe,42,236.51666666666665,female,42km
658,FRA,Europe,52,236.55,female,42km
659,ESP,Europe,39,236.56666666666666,male,42km
660,FRA,Europe,49,236.65,male,42km
661,FRA,Europe,36,236.68333333333334,female,42km
662,FRA,Europe,57,236.7,male,42km
663,CHE,Europe,29,236.75,male,42km
664,GBR,Europe,62,236.78333333333333,male,42km
665,DEU,Europe,40,236.88333333333333,female,42km
666,ESP,Europe,42,236.93333333333334,male,42km
667,ESP,Europe,55,236.95,male,42km
668,CHE,Europe,31,236.98333333333335,male,42km
669,CHE,Europe,25,237.03333333333333,male,42km
670,CHE,Europe,54,237.05,male,42km
671,FRA,Europe,46,237.06666666666666,male,42km
672,CHE,Europe,52,237.08333333333334,male,42km
673,FRA,Europe,48,237.14999999999998,male,42km
674,CHE,Europe,42,237.2,male,42km
675,FRA,Europe,48,237.35,male,42km
676,CHE,Europe,28,237.36666666666667,male,42km
677,FRA,Europe,32,237.39999999999998,male,42km
678,CHE,Europe,39,237.39999999999998,male,42km
679,FRA,Europe,31,237.43333333333334,male,42km
680,FRA,Europe,46,237.45,male,42km
681,FRA,Europe,53,237.5,male,42km
682,CHE,Europe,22,237.5,female,42km
683,CHE,Europe,39,237.5,male,42km
684,FRA,Europe,55,237.5,male,42km
685,CHE,Europe,48,237.53333333333333,male,42km
686,MEX,Americas,40,237.55,male,42km
687,CHE,Europe,45,237.61666666666667,male,42km
688,CHE,Europe,26,237.64999999999998,female,42km
689,CHE,Europe,40,237.65,male,42km
690,FRA,Europe,45,237.66666666666666,male,42km
691,CHE,Europe,38,237.66666666666669,male,42km
692,CHE,Europe,50,237.73333333333335,male,42km
693,CHE,Europe,23,237.76666666666665,male,42km
694,FRA,Europe,31,237.76666666666665,male,42km
695,CHE,Europe,41,237.85,male,42km
696,CHE,Europe,58,237.85,male,42km
697,FRA,Europe,46,237.86666666666667,male,42km
698,CHE,Europe,25,237.86666666666667,female,42km
699,FRA,Europe,30,237.88333333333333,male,42km
700,CHE,Europe,19,237.88333333333333,female,42km
701,FRA,Europe,27,237.9,male,42km
702,PRT,Europe,55,237.91666666666669,female,42km
703,CHE,Europe,45,237.93333333333334,male,42km
704,FRA,Europe,37,237.95000000000002,male,42km
705,RUS,Europe,42,238.0,male,42km
706,FRA,Europe,39,238.03333333333333,male,42km
707,CHE,Europe,37,238.05,male,42km
708,CHE,Europe,46,238.05,male,42km
709,CHE,Europe,49,238.06666666666666,male,42km
710,CHE,Europe,36,238.06666666666666,male,42km
711,HUN,Europe,34,238.06666666666666,female,42km
712,CHE,Europe,65,238.08333333333331,male,42km
713,CHE,Europe,28,238.10000000000002,male,42km
714,CHE,Europe,26,238.13333333333333,male,42km
715,CHE,Europe,27,238.16666666666666,male,42km
716,CHE,Europe,31,238.16666666666666,female,42km
717,CHE,Europe,30,238.16666666666666,female,42km
718,CHE,Europe,37,238.23333333333335,female,42km
719,CHE,Europe,59,238.26666666666665,male,42km
720,CHE,Europe,57,238.26666666666668,male,42km
721,FRA,Europe,47,238.31666666666666,male,42km
722,FRA,Europe,50,238.33333333333334,female,42km
723,FRA,Europe,40,238.35,male,42km
724,CHE,Europe,31,238.35000000000002,male,42km
725,FRA,Europe,46,238.43333333333334,male,42km
726,CHE,Europe,33,238.45,male,42km
727,IRL,Europe,36,238.55,female,42km
728,CHE,Europe,26,238.60000000000002,female,42km
729,CHE,Europe,31,238.68333333333334,male,42km
730,ITA,Europe,45,238.7,male,42km
731,CHE,Europe,48,238.75,male,42km
732,CHE,Europe,55,238.75,male,42km
733,FRA,Europe,51,238.81666666666666,female,42km
734,CHE,Europe,29,238.91666666666669,male,42km
735,DEU,Europe,28,238.91666666666669,male,42km
736,CHE,Europe,41,239.05,male,42km
737,RUS,Europe,29,239.1,male,42km
738,CHE,Europe,36,239.13333333333333,female,42km
739,CHE,Europe,54,239.23333333333335,male,42km
740,FRA,Europe,42,239.38333333333333,female,42km
741,PRT,Europe,38,239.41666666666669,male,42km
742,CHE,Europe,24,239.48333333333335,male,42km
743,CHE,Europe,24,239.61666666666667,male,42km
744,FRA,Europe,40,239.75,female,42km
745,POL,Europe,37,239.76666666666665,male,42km
746,FRA,Europe,48,239.8,male,42km
747,FRA,Europe,36,239.83333333333331,male,42km
748,ITA,Europe,45,239.86666666666667,male,42km
749,FRA,Europe,48,239.95,male,42km
750,CHE,Europe,35,239.96666666666667,male,42km
751,FIN,Europe,28,239.98333333333335,male,42km
752,CHE,Europe,67,239.98333333333335,male,42km
753,ESP,Europe,40,240.2,male,42km
754,FRA,Europe,62,240.31666666666666,male,42km
755,DEU,Europe,50,240.36666666666667,male,42km
756,DEU,Europe,58,240.38333333333333,male,42km
757,CHE,Europe,45,240.4,male,42km
758,BEL,Europe,55,240.43333333333334,female,42km
759,FRA,Europe,39,240.51666666666665,male,42km
760,CHE,Europe,27,240.55,male,42km
761,FRA,Europe,42,240.58333333333334,female,42km
762,FRA,Europe,51,240.68333333333334,male,42km
763,CHE,Europe,34,240.7,male,42km
764,CHE,Europe,50,240.75,male,42km
765,AUT,Europe,46,240.75,male,42km
766,CHE,Europe,44,240.86666666666667,male,42km
767,CHE,Europe,47,240.91666666666669,male,42km
768,FRA,Europe,44,240.98333333333335,male,42km
769,FRA,Europe,31,240.98333333333335,male,42km
770,FRA,Europe,36,241.0,female,42km
771,FRA,Europe,44,241.26666666666665,male,42km
772,GBR,Europe,33,241.66666666666669,male,42km
773,CHE,Europe,47,241.73333333333335,male,42km
774,ITA,Europe,59,241.81666666666666,male,42km
775,FRA,Europe,41,241.83333333333331,female,42km
776,FRA,Europe,28,241.86666666666667,male,42km
777,FRA,Europe,50,241.91666666666669,male,42km
778,CHE,Europe,32,241.91666666666669,male,42km
779,FRA,Europe,54,241.93333333333334,male,42km
780,BEL,Europe,43,241.95,female,42km
781,FRA,Europe,44,241.98333333333335,female,42km
782,FRA,Europe,36,242.08333333333334,female,42km
783,CHE,Europe,57,242.13333333333333,male,42km
784,AZE,Asia,41,242.14999999999998,male,42km
785,CHE,Europe,27,242.26666666666665,male,42km
786,FRA,Europe,45,242.26666666666665,female,42km
787,ARG,Americas,40,242.28333333333336,male,42km
788,FRA,Europe,55,242.53333333333333,male,42km
789,CHE,Europe,54,242.6,male,42km
790,DEU,Europe,49,242.66666666666666,female,42km
791,FRA,Europe,44,243.1,male,42km
792,CHE,Europe,59,243.21666666666667,male,42km
793,FRA,Europe,39,243.60000000000002,male,42km
794,FRA,Europe,32,243.63333333333333,male,42km
795,FRA,Europe,42,243.93333333333334,male,42km
796,CHE,Europe,27,243.96666666666667,female,42km
797,CHE,Europe,50,243.9666666666667,male,42km
798,FRA,Europe,19,244.2,male,42km
799,AUS,Oceania,45,244.26666666666665,male,42km
800,CHE,Europe,32,244.38333333333333,male,42km
801,FRA,Europe,34,244.55,male,42km
802,CHE,Europe,33,244.68333333333334,female,42km
803,BEL,Europe,46,244.73333333333335,female,42km
804,CHE,Europe,51,244.85,male,42km
805,BEL,Europe,56,244.95,male,42km
806,FRA,Europe,31,245.01666666666665,male,42km
807,FRA,Europe,34,245.1,female,42km
808,CHE,Europe,42,245.2166666666667,male,42km
809,FRA,Europe,36,245.23333333333335,male,42km
810,HUN,Europe,30,245.31666666666666,female,42km
811,DEU,Europe,58,245.53333333333333,male,42km
812,CHE,Europe,48,245.56666666666666,male,42km
813,GBR,Europe,33,245.60000000000002,female,42km
814,DEU,Europe,42,245.71666666666664,male,42km
815,CHE,Europe,52,245.73333333333335,male,42km
816,DEU,Europe,23,245.91666666666669,male,42km
817,FRA,Europe,34,246.16666666666669,male,42km
818,FRA,Europe,55,246.18333333333334,female,42km
819,FRA,Europe,44,246.36666666666667,male,42km
820,CHE,Europe,52,246.46666666666667,male,42km
821,CHE,Europe,24,246.4666666666667,female,42km
822,CHE,Europe,28,246.48333333333335,male,42km
823,FRA,Europe,59,246.55,male,42km
824,CHE,Europe,25,246.63333333333333,male,42km
825,CHE,Europe,51,247.06666666666666,male,42km
826,CHE,Europe,37,247.06666666666666,male,42km
827,FRA,Europe,19,247.16666666666666,male,42km
828,CHE,Europe,31,247.35000000000002,female,42km
829,FRA,Europe,40,247.43333333333334,female,42km
830,FRA,Europe,44,247.43333333333334,female,42km
831,DEU,Europe,30,247.51666666666665,male,42km
832,CHE,Europe,30,247.53333333333333,female,42km
833,CHE,Europe,52,247.68333333333334,male,42km
834,NLD,Europe,40,247.86666666666667,female,42km
835,FRA,Europe,41,247.9,male,42km
836,USA,Americas,26,248.03333333333336,female,42km
837,MEX,Americas,32,248.03333333333336,male,42km
838,DZA,Africa,43,248.13333333333333,male,42km
839,CHE,Europe,58,248.2166666666667,male,42km
840,CHE,Europe,42,248.43333333333334,male,42km
841,DEU,Europe,56,248.48333333333332,male,42km
842,CHE,Europe,55,248.48333333333335,male,42km
843,CHE,Europe,47,248.5,male,42km
844,ROU,Europe,45,248.83333333333334,female,42km
845,FRA,Europe,29,248.93333333333334,female,42km
846,CAN,Americas,26,249.01666666666665,female,42km
847,CHE,Europe,39,249.0333333333333,male,42km
848,HUN,Europe,45,249.06666666666666,male,42km
849,CHE,Europe,36,249.11666666666667,male,42km
850,DNK,Europe,50,249.20000000000002,male,42km
851,CHE,Europe,39,249.23333333333332,female,42km
852,CHE,Europe,24,249.33333333333331,female,42km
853,FRA,Europe,30,249.35,female,42km
854,CHE,Europe,50,249.35,male,42km
855,FRA,Europe,57,249.35000000000002,male,42km
856,RUS,Europe,36,249.43333333333334,male,42km
857,CHE,Europe,23,249.56666666666666,female,42km
858,BEL,Europe,53,249.73333333333335,male,42km
859,CHE,Europe,52,249.73333333333335,male,42km
860,BEL,Europe,53,249.78333333333333,female,42km
861,FRA,Europe,29,249.81666666666666,female,42km
862,FRA,Europe,56,249.81666666666666,male,42km
863,FRA,Europe,32,249.88333333333333,female,42km
864,ESP,Europe,27,250.16666666666669,male,42km
865,CHE,Europe,22,250.23333333333335,male,42km
866,GBR,Europe,24,250.36666666666667,male,42km
867,CHE,Europe,26,250.5,male,42km
868,CHE,Europe,31,250.6,female,42km
869,DEU,Europe,35,250.61666666666667,female,42km
870,CHE,Europe,26,250.63333333333333,male,42km
871,FRA,Europe,36,250.63333333333333,male,42km
872,GBR,Europe,25,250.73333333333335,male,42km
873,CHE,Europe,51,250.7833333333333,male,42km
874,FRA,Europe,48,250.8,male,42km
875,GBR,Europe,50,250.8,female,42km
876,CHE,Europe,43,250.88333333333333,male,42km
877,ITA,Europe,36,250.89999999999998,male,42km
878,FRA,Europe,38,250.93333333333334,female,42km
879,FRA,Europe,40,251.0,male,42km
880,CHE,Europe,34,251.04999999999998,female,42km
881,BEL,Europe,28,251.11666666666667,male,42km
882,CHE,Europe,35,251.14999999999998,male,42km
883,FRA,Europe,42,251.16666666666666,female,42km
884,FRA,Europe,41,251.20000000000002,male,42km
885,GBR,Europe,39,251.43333333333334,male,42km
886,USA,Americas,24,251.58333333333331,male,42km
887,CHE,Europe,26,251.65,female,42km
888,CHE,Europe,57,251.88333333333333,female,42km
889,CHE,Europe,46,251.95,male,42km
890,CHE,Europe,25,251.98333333333332,male,42km
891,CHE,Europe,46,252.0,male,42km
892,FRA,Europe,38,252.38333333333333,female,42km
893,FRA,Europe,62,252.46666666666667,male,42km
894,POL,Europe,42,252.48333333333332,male,42km
895,CHE,Europe,43,252.5,male,42km
896,CHE,Europe,26,252.5,female,42km
897,CHE,Europe,35,252.51666666666665,male,42km
898,CHE,Europe,19,252.63333333333333,male,42km
899,CHE,Europe,28,252.7,male,42km
900,FRA,Europe,53,252.8,female,42km
901,FRA,Europe,60,252.83333333333331,male,42km
902,FRA,Europe,55,252.85,male,42km
903,CHE,Europe,49,253.11666666666667,male,42km
904,CHE,Europe,59,253.16666666666669,male,42km
905,CHE,Europe,47,253.18333333333334,female,42km
906,CHE,Europe,47,253.18333333333334,male,42km
907,FRA,Europe,29,253.23333333333335,male,42km
908,CHE,Europe,64,253.26666666666665,male,42km
909,CHE,Europe,45,253.28333333333333,male,42km
910,FRA,Europe,29,253.51666666666668,male,42km
911,FRA,Europe,45,253.58333333333334,male,42km
912,CHE,Europe,20,253.64999999999998,male,42km
913,AUT,Europe,51,253.68333333333334,male,42km
914,DEU,Europe,44,253.71666666666667,male,42km
915,RSK,,46,253.9,male,42km
916,FRA,Europe,38,254.06666666666666,male,42km
917,FRA,Europe,54,254.25,male,42km
918,CHE,Europe,50,254.31666666666666,male,42km
919,FRA,Europe,28,254.45,male,42km
920,CHE,Europe,34,254.45,male,42km
921,FRA,Europe,59,254.46666666666664,male,42km
922,BEL,Europe,54,254.51666666666665,male,42km
923,FRA,Europe,43,254.61666666666667,male,42km
924,CHE,Europe,28,254.91666666666666,female,42km
925,FRA,Europe,43,254.93333333333334,male,42km
926,FRA,Europe,50,254.96666666666664,female,42km
927,FRA,Europe,44,255.3,male,42km
928,CHE,Europe,46,255.38333333333333,male,42km
929,CHE,Europe,45,255.56666666666666,female,42km
930,FRA,Europe,38,255.65,male,42km
931,CHE,Europe,44,255.83333333333334,male,42km
932,CHE,Europe,24,255.91666666666669,male,42km
933,FRA,Europe,32,255.95,male,42km
934,CHE,Europe,31,256.1333333333333,male,42km
935,FRA,Europe,46,256.6,female,42km
936,FRA,Europe,34,256.68333333333334,male,42km
937,CHE,Europe,26,256.8666666666667,male,42km
938,CHE,Europe,47,256.98333333333335,male,42km
939,FRA,Europe,46,257.21666666666664,male,42km
940,DEU,Europe,40,257.2166666666667,female,42km
941,FRA,Europe,22,257.35,male,42km
942,BEL,Europe,46,257.3666666666667,male,42km
943,THA,Asia,43,257.6,male,42km
944,CHE,Europe,44,257.75,male,42km
945,CHE,Europe,42,258.01666666666665,female,42km
946,FRA,Europe,50,258.3833333333333,male,42km
947,JPN,Asia,52,258.68333333333334,male,42km
948,PRT,Europe,35,258.73333333333335,female,42km
949,CHE,Europe,51,258.76666666666665,male,42km
950,CHE,Europe,57,258.7833333333333,female,42km
951,GBR,Europe,27,259.01666666666665,male,42km
952,FRA,Europe,54,259.1,male,42km
953,CHE,Europe,35,259.2,male,42km
954,ITA,Europe,45,259.2833333333333,female,42km
955,CHE,Europe,48,259.4,male,42km
956,CHE,Europe,60,259.4,male,42km
957,FRA,Europe,33,259.48333333333335,male,42km
958,FRA,Europe,44,259.48333333333335,male,42km
959,DEU,Europe,28,259.5333333333333,male,42km
960,CHE,Europe,50,259.5833333333333,male,42km
961,CHE,Europe,43,259.6666666666667,male,42km
962,CHE,Europe,37,259.83333333333337,female,42km
963,FRA,Europe,39,259.96666666666664,male,42km
964,CHE,Europe,41,260.0,male,42km
965,CHE,Europe,34,260.0,male,42km
966,HUN,Europe,64,260.16666666666663,female,42km
967,CHE,Europe,20,260.2,male,42km
968,BEL,Europe,49,260.2166666666667,female,42km
969,CHE,Europe,57,260.23333333333335,male,42km
970,CHE,Europe,51,260.31666666666666,male,42km
971,CHE,Europe,32,260.33333333333337,female,42km
972,CHE,Europe,29,260.6333333333333,male,42km
973,DEU,Europe,44,260.81666666666666,male,42km
974,FRA,Europe,33,260.8833333333333,male,42km
975,CHE,Europe,30,260.93333333333334,male,42km
976,ITA,Europe,62,260.93333333333334,male,42km
977,FRA,Europe,26,260.95,male,42km
978,FRA,Europe,52,261.2,male,42km
979,FRA,Europe,51,261.4,male,42km
980,FRA,Europe,27,261.56666666666666,male,42km
981,CHE,Europe,60,261.6,male,42km
982,CHE,Europe,29,261.6,male,42km
983,FRA,Europe,68,261.6166666666667,male,42km
984,FRA,Europe,30,261.75,male,42km
985,FRA,Europe,57,261.85,female,42km
986,FRA,Europe,38,261.93333333333334,male,42km
987,FRA,Europe,44,261.9666666666667,female,42km
988,CHE,Europe,28,262.01666666666665,female,42km
989,FRA,Europe,35,262.06666666666666,female,42km
990,FRA,Europe,42,262.08333333333337,female,42km
991,CHE,Europe,44,262.1166666666667,male,42km
992,CHE,Europe,68,262.15,male,42km
993,ITA,Europe,42,262.18333333333334,female,42km
994,FRA,Europe,28,262.45,female,42km
995,FRA,Europe,26,262.5,female,42km
996,BRA,Americas,45,262.5833333333333,male,42km
997,IND,Asia,22,262.65,male,42km
998,CHE,Europe,40,262.6666666666667,male,42km
999,CHE,Europe,41,262.6666666666667,male,42km
1000,FRA,Europe,53,262.7166666666667,male,42km
1001,TUR,Asia,47,262.91666666666663,male,42km
1002,FRA,Europe,38,263.1,female,42km
1003,CHE,Europe,49,263.15000000000003,male,42km
1004,CHE,Europe,31,263.3833333333333,female,42km
1005,CHE,Europe,31,263.4,female,42km
1006,THA,Asia,50,263.6833333333333,male,42km
1007,CHE,Europe,37,263.7,male,42km
1008,CHE,Europe,18,263.8,female,42km
1009,POL,Europe,43,263.85,male,42km
1010,FRA,Europe,35,264.3666666666667,female,42km
1011,FRA,Europe,46,264.3833333333333,male,42km
1012,FRA,Europe,46,264.4,male,42km
1013,FRA,Europe,33,264.48333333333335,male,42km
1014,CHE,Europe,45,264.48333333333335,male,42km
1015,PRT,Europe,36,264.6166666666667,male,42km
1016,CHE,Europe,31,264.6333333333333,female,42km
1017,CHE,Europe,50,264.98333333333335,male,42km
1018,CHE,Europe,30,264.98333333333335,female,42km
1019,ITA,Europe,46,265.06666666666666,female,42km
1020,DEU,Europe,52,265.06666666666666,male,42km
1021,CHE,Europe,23,265.06666666666666,male,42km
1022,CHE,Europe,24,265.31666666666666,female,42km
1023,DEU,Europe,29,265.46666666666664,female,42km
1024,CHE,Europe,38,265.4666666666667,male,42km
1025,CHE,Europe,46,265.81666666666666,female,42km
1026,FRA,Europe,24,265.81666666666666,male,42km
1027,CHE,Europe,36,265.95,male,42km
1028,CHE,Europe,24,266.0,female,42km
1029,ESP,Europe,48,266.0333333333333,male,42km
1030,DEU,Europe,59,266.03333333333336,female,42km
1031,CHE,Europe,21,266.1166666666667,female,42km
1032,GBR,Europe,52,266.15,male,42km
1033,CHE,Europe,42,266.31666666666666,male,42km
1034,USA,Americas,46,266.31666666666666,male,42km
1035,CHE,Europe,30,266.33333333333337,female,42km
1036,CHE,Europe,32,266.3666666666667,male,42km
1037,FRA,Europe,67,266.4166666666667,male,42km
1038,CAN,Americas,53,266.76666666666665,male,42km
1039,GBR,Europe,50,266.7833333333333,female,42km
1040,ITA,Europe,39,266.79999999999995,male,42km
1041,CHE,Europe,41,266.9,male,42km
1042,CHE,Europe,48,266.96666666666664,male,42km
1043,CHE,Europe,45,267.0,male,42km
1044,JAM,Americas,52,267.8666666666667,male,42km
1045,CHE,Europe,43,267.9166666666667,female,42km
1046,CHE,Europe,25,268.01666666666665,male,42km
1047,FRA,Europe,49,268.2166666666667,male,42km
1048,CHE,Europe,43,268.3666666666667,male,42km
1049,CHE,Europe,50,268.6166666666667,male,42km
1050,FRA,Europe,35,268.6333333333333,male,42km
1051,CHE,Europe,48,268.8833333333333,female,42km
1052,FRA,Europe,56,268.9,female,42km
1053,CHN,Asia,37,268.9,male,42km
1054,SOM,Africa,33,268.91666666666663,male,42km
1055,CHE,Europe,52,268.9666666666667,female,42km
1056,PRT,Europe,41,269.08333333333337,male,42km
1057,DEU,Europe,41,269.1166666666667,male,42km
1058,GBR,Europe,45,269.1166666666667,male,42km
1059,BRA,Americas,28,269.25,female,42km
1060,CHE,Europe,58,269.31666666666666,female,42km
1061,CHE,Europe,20,269.33333333333337,male,42km
1062,FRA,Europe,47,269.35,female,42km
1063,CHE,Europe,19,269.45,male,42km
1064,CHE,Europe,51,269.7,male,42km
1065,RUS,Europe,37,269.79999999999995,male,42km
1066,CHE,Europe,58,269.85,male,42km
1067,FRA,Europe,38,269.93333333333334,male,42km
1068,FRA,Europe,51,269.96666666666664,male,42km
1069,FRA,Europe,57,269.98333333333335,male,42km
1070,SWE,Europe,31,270.15,male,42km
1071,CHE,Europe,32,270.21666666666664,male,42km
1072,FRA,Europe,40,270.26666666666665,male,42km
1073,USA,Americas,27,270.3666666666667,male,42km
1074,FRA,Europe,55,270.4166666666667,male,42km
1075,FRA,Europe,33,270.6,male,42km
1076,FRA,Europe,44,270.68333333333334,female,42km
1077,RUS,Europe,32,270.70000000000005,male,42km
1078,FRA,Europe,57,270.76666666666665,male,42km
1079,BEL,Europe,29,270.83333333333337,female,42km
1080,BEL,Europe,35,270.85,male,42km
1081,CHE,Europe,31,271.0,male,42km
1082,FRA,Europe,22,271.01666666666665,female,42km
1083,FRA,Europe,40,271.08333333333337,female,42km
1084,CHE,Europe,41,271.3333333333333,male,42km
1085,FRA,Europe,40,271.5,male,42km
1086,CHE,Europe,38,271.75,male,42km
1087,CHE,Europe,37,271.8833333333333,male,42km
1088,CHE,Europe,23,271.8833333333333,male,42km
1089,FRA,Europe,36,271.8833333333333,male,42km
1090,FRA,Europe,57,272.03333333333336,male,42km
1091,JPN,Asia,37,272.06666666666666,male,42km
1092,DEU,Europe,31,272.2,female,42km
1093,DEU,Europe,34,272.2166666666667,male,42km
1094,FRA,Europe,30,272.3833333333333,male,42km
1095,FRA,Europe,45,272.4,male,42km
1096,FRA,Europe,30,272.4,male,42km
1097,CHE,Europe,55,272.4,male,42km
1098,CHE,Europe,48,272.4666666666667,male,42km
1099,ITA,Europe,45,272.56666666666666,male,42km
1100,FRA,Europe,50,273.25,male,42km
1101,CHE,Europe,51,273.55,male,42km
1102,CHE,Europe,44,274.06666666666666,male,42km
1103,FRA,Europe,33,274.06666666666666,male,42km
1104,FRA,Europe,54,274.7,male,42km
1105,USA,Americas,40,275.0333333333333,female,42km
1106,CHE,Europe,47,275.03333333333336,male,42km
1107,CHE,Europe,37,275.06666666666666,male,42km
1108,ESP,Europe,54,275.31666666666666,male,42km
1109,FRA,Europe,51,275.35,female,42km
1110,FRA,Europe,54,275.51666666666665,male,42km
1111,CHE,Europe,48,275.5333333333333,female,42km
1112,FRA,Europe,54,275.5333333333333,female,42km
1113,FRA,Europe,47,275.65,female,42km
1114,ECU,Americas,52,275.7,male,42km
1115,POL,Europe,38,275.73333333333335,female,42km
1116,CHE,Europe,25,275.7833333333333,male,42km
1117,FRA,Europe,43,275.8,male,42km
1118,CHE,Europe,41,276.01666666666665,male,42km
1119,CHE,Europe,49,276.05,male,42km
1120,FRA,Europe,42,276.1333333333333,male,42km
1121,FRA,Europe,46,276.18333333333334,male,42km
1122,FRA,Europe,62,276.2,male,42km
1123,FRA,Europe,34,276.21666666666664,male,42km
1124,FRA,Europe,53,276.35,male,42km
1125,CHE,Europe,63,276.35,male,42km
1126,FRA,Europe,51,276.3666666666667,male,42km
1127,FRA,Europe,52,276.66666666666663,male,42km
1128,DEU,Europe,28,276.7,male,42km
1129,FRA,Europe,42,276.7166666666667,female,42km
1130,FRA,Europe,45,276.8,female,42km
1131,CHE,Europe,40,276.9,female,42km
1132,CHE,Europe,56,276.9,male,42km
1133,USA,Americas,45,277.0,male,42km
1134,CHE,Europe,45,277.1333333333333,male,42km
1135,AUT,Europe,38,277.65000000000003,male,42km
1136,CHE,Europe,20,278.2166666666667,male,42km
1137,PHL,Asia,30,278.4666666666667,female,42km
1138,CHN,Asia,27,278.5333333333333,male,42km
1139,CHE,Europe,48,278.7,male,42km
1140,FRA,Europe,42,278.93333333333334,female,42km
1141,JPN,Asia,53,278.93333333333334,male,42km
1142,CHE,Europe,57,279.0,male,42km
1143,FRA,Europe,48,279.0333333333333,male,42km
1144,CAN,Americas,33,279.1333333333333,female,42km
1145,CHE,Europe,40,279.1833333333333,male,42km
1146,CHE,Europe,19,279.3666666666667,male,42km
1147,CHE,Europe,26,279.65,male,42km
1148,CHE,Europe,54,279.6666666666667,male,42km
1149,FRA,Europe,36,279.68333333333334,male,42km
1150,FRA,Europe,33,279.83333333333337,male,42km
1151,CHE,Europe,49,279.91666666666663,male,42km
1152,POL,Europe,31,280.0833333333333,male,42km
1153,FRA,Europe,52,280.1666666666667,female,42km
1154,CIV,Africa,46,280.25,female,42km
1155,CHE,Europe,25,280.48333333333335,male,42km
1156,FRA,Europe,49,280.53333333333336,male,42km
1157,GBR,Europe,31,280.7166666666667,female,42km
1158,FRA,Europe,33,280.73333333333335,male,42km
1159,GBR,Europe,30,280.76666666666665,female,42km
1160,CHE,Europe,28,280.7833333333333,female,42km
1161,FRA,Europe,40,280.91666666666663,female,42km
1162,POL,Europe,45,281.31666666666666,male,42km
1163,CHE,Europe,54,281.45,male,42km
